subject_id,time,k__Archaea.p__Euryarchaeota.c__Methanobacteria,k__Bacteria.p__Acidobacteria.c__Solibacteres,k__Bacteria.p__Actinobacteria.c__,k__Bacteria.p__Actinobacteria.c__Actinobacteria..class.,k__Bacteria.p__Bacteroidetes.c__Bacteroidia,k__Bacteria.p__Bacteroidetes.c__Flavobacteria,k__Bacteria.p__Bacteroidetes.c__Sphingobacteria,k__Bacteria.p__Cyanobacteria.c__,k__Bacteria.p__Cyanobacteria.c__mle1.12,k__Bacteria.p__Firmicutes.c__Bacilli,k__Bacteria.p__Firmicutes.c__Clostridia,k__Bacteria.p__Fusobacteria.c__Fusobacteria..class.,k__Bacteria.p__OP10.c__CH21,k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria,k__Bacteria.p__Proteobacteria.c__Betaproteobacteria,k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria,k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria,k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria,k__Bacteria.p__Synergistetes.c__Synergistia,k__Bacteria.p__TM7.c__TM7.3,k__Bacteria.p__Tenericutes.c__Erysipelotrichi,k__Bacteria.p__Tenericutes.c__ML615J.28,k__Bacteria.p__Tenericutes.c__Mollicutes,k__Bacteria.p__Thermi.c__Deinococci,k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae,k__Archaea.p__Crenarchaeota.c__Thaumarchaeota,k__Bacteria.p__Acidobacteria.c__Chloracidobacteria,k__Bacteria.p__Chloroflexi.c__Bljii12,k__Bacteria.p__Chloroflexi.c__SOGA31,k__Bacteria.p__Chloroflexi.c__Thermomicrobia,k__Bacteria.p__Gemmatimonadetes.c__Gemmatimonadetes..class.,k__Bacteria.p__SPAM.c__,k__Bacteria.p__SR1.c__,k__Bacteria.p__Spirochaetes.c__Spirochaetes..class.,k__Bacteria.p__Verrucomicrobia.c__Spartobacteria,k__Archaea.p__Crenarchaeota.c__Sd.NA,k__Archaea.p__Euryarchaeota.c__Halobacteria,k__Archaea.p__Euryarchaeota.c__Methanomicrobia,k__Archaea.p__Euryarchaeota.c__Thermoplasmata,k__Bacteria.p__.c__,k__Bacteria.p__ABY1_OD1.c__,k__Bacteria.p__AD3.c__ABS.6,k__Bacteria.p__AD3.c__JG37.AG.4,k__Bacteria.p__Acidobacteria.c__,k__Bacteria.p__Acidobacteria.c__Acidobacteria..class.,k__Bacteria.p__Acidobacteria.c__Acidobacteria.5,k__Bacteria.p__Acidobacteria.c__Holophagae,k__Bacteria.p__Acidobacteria.c__MVS.40,k__Bacteria.p__Acidobacteria.c__OS.K,k__Bacteria.p__Acidobacteria.c__PAUC37f,k__Bacteria.p__Acidobacteria.c__RB25,k__Bacteria.p__Acidobacteria.c__Sva0725,k__Bacteria.p__Acidobacteria.c__iii1.8,k__Bacteria.p__Aquificae.c__Aquificae..class.,k__Bacteria.p__BRC1.c__,k__Bacteria.p__BRC1.c__PRR.11,k__Bacteria.p__Bacteroidetes.c__,k__Bacteria.p__CCM11b.c__,k__Bacteria.p__Caldithrix_KSB1.c__Caldithrixae,k__Bacteria.p__Chlamydiae.c__Chlamydiae..class.,k__Bacteria.p__Chlorobi.c__,k__Bacteria.p__Chlorobi.c__BSV19,k__Bacteria.p__Chlorobi.c__OPB56,k__Bacteria.p__Chlorobi.c__SJA.28,k__Bacteria.p__Chlorobi.c__ZB1,k__Bacteria.p__Chloroflexi.c__,k__Bacteria.p__Chloroflexi.c__Anaerolineae,k__Bacteria.p__Chloroflexi.c__Chloroflexi..class.,k__Bacteria.p__Chloroflexi.c__Chloroflexi.4,k__Bacteria.p__Chloroflexi.c__Ktedonobacteria,k__Bacteria.p__Chloroflexi.c__TK17,k__Bacteria.p__Chloroflexi.c__Thermobacula,k__Bacteria.p__Cyanobacteria.c__S15B.MN24,k__Bacteria.p__Cyanobacteria.c__SM1D11,k__Bacteria.p__Cyanobacteria.c__YS2,k__Bacteria.p__Deferribacteres.c__Deferribacteres..class.,k__Bacteria.p__Elusimicrobia.c__Elusimicrobia..class.,k__Bacteria.p__Fibrobacteres.c__Fibrobacteres..class.,k__Bacteria.p__GN02.c__,k__Bacteria.p__GN02.c__VC12.cl04,k__Bacteria.p__Lentisphaerae.c__,k__Bacteria.p__Lentisphaerae.c__Lentisphaerae..class.,k__Bacteria.p__MVP.15.c__,k__Bacteria.p__NC10.c__,k__Bacteria.p__NKB19.c__,k__Bacteria.p__Nitrospirae.c__Nitrospira..class.,k__Bacteria.p__OP10.c__,k__Bacteria.p__OP10.c__5B.18,k__Bacteria.p__OP10.c__CL500.48,k__Bacteria.p__OP10.c__OS.L,k__Bacteria.p__OP10.c__S1a.1H,k__Bacteria.p__OP10.c__SJA.176,k__Bacteria.p__OP10.c__SJA.22,k__Bacteria.p__OP11.c__,k__Bacteria.p__OP3.c__,k__Bacteria.p__OP8.c__OP8,k__Bacteria.p__Planctomycetes.c__FFCH393,k__Bacteria.p__Planctomycetes.c__Kueneniae,k__Bacteria.p__Planctomycetes.c__PW285,k__Bacteria.p__Planctomycetes.c__Phycisphaerae,k__Bacteria.p__Planctomycetes.c__Planctomycea,k__Bacteria.p__Planctomycetes.c__agg27,k__Bacteria.p__Planctomycetes.c__vadinHA49,k__Bacteria.p__SC3.c__,k__Bacteria.p__SC4.c__,k__Bacteria.p__Spirochaetes.c__Brachyspirae,k__Bacteria.p__Spirochaetes.c__Leptospirae,k__Bacteria.p__Spirochaetes.c__SP_WWE1,k__Bacteria.p__TM6.c__,k__Bacteria.p__TM7.c__,k__Bacteria.p__TM7.c__TM7.1,k__Bacteria.p__Tenericutes.c__,k__Bacteria.p__Thermotogae.c__Thermotogae..class.,k__Bacteria.p__Verrucomicrobia.c__,k__Bacteria.p__Verrucomicrobia.c__Opitutae,k__Bacteria.p__Verrucomicrobia.c__TP21,k__Bacteria.p__WPS.2.c__,k__Bacteria.p__WS3.c__PRR.12,k__Bacteria.p__ZB2.c__
M3_32,1,0,6.64e-05,3.32e-05,0.130300515,0.035198406,0.008301511,0.003785489,0.251037689,0,0.320205877,0.061730035,0.036028557,0,0.009496928,0.024705296,0.000465,0.003287398,0.109513531,6.64e-05,0.000133,0.000565,0,0.001793126,3.32e-05,3.32e-05,3.32e-05,9.96e-05,0,0.000365,0.000598,9.96e-05,0,6.64e-05,0.000764,9.96e-05,0,0,0,0,0,0,0,0,0,0.000565,3.32e-05,0,0,0,0,0,0,3.32e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32e-05,0,0,0,0,0,0,0,0,0,0,6.64e-05,0.000299,0,0,0,3.32e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M3_42,1,0,0,0,0.163456208,0.139250958,0.019085815,0.001521675,0.131465644,0,0.072485992,0.116048363,0.196248894,0,0.003963433,0.03588322,0.000731,0.016773813,0.079386612,0.005084046,0.000283,0.001981716,0,0.003963433,4.72e-05,0.00013,1.18e-05,4.72e-05,0,3.54e-05,4.72e-05,0,0,0.000566,0.011335889,0,0,0,0,0,0,0,0,0,0,0.000118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18e-05,0,0,0,0,0,0,0,0,0,0,0,0,3.54e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M3_44,1,0,3.17e-05,0,0.262476601,0.064627685,0.034138139,0.000952,0.006789556,0,0.203147308,0.111900758,0.089850566,0,0.003172689,0.109679876,0.000127,0.023541356,0.080871855,0.001649799,0.000254,0.000984,0,0.001300803,6.35e-05,6.35e-05,3.17e-05,0,0,0.000127,0.000127,9.52e-05,0,9.52e-05,0.003712047,0,0,0,0,0,0,0,0,0,0,9.52e-05,0,0,0,0,0,0,3.17e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M3_45,1,0,6.01e-05,0,0.196695208,0.042000901,0.029322518,0.004146012,0.008802764,0,0.320294427,0.083430975,0.069160282,0,0.012438035,0.075980171,0.000541,0.010334986,0.137719694,0.000361,0.00012,0.002223224,0,0.002343398,9.01e-05,6.01e-05,0,0.00012,0,0.00015,0.00033,0.00027,0,3e-05,0.002012919,9.01e-05,0,0,0,0,0,0,0,0,0,0.000601,3e-05,0,0,0,0,0,3e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.01e-05,0.00012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M3_48,1,3.04e-05,0.000122,9.12e-05,0.072835603,0.070586089,0.006474951,0.009423638,0.247568093,0,0.169747082,0.038089737,0.033469115,0,0.02109679,0.078732977,0.000486,0.001945525,0.240181177,0,9.12e-05,0.001367947,0,0.00416464,0.000304,0.000182,6.08e-05,0.000456,0,0.000152,0.000304,0.000304,6.08e-05,3.04e-05,0.000304,3.04e-05,0,0,0,0,0,0,0,0,0,0.00073,0,0,0,0,0,0,0,9.12e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.08e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.08e-05,0,0,0,0,0,0,0,0,0.000122,0.000213,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04e-05,0,0,0,0
M3_49,1,0,0,0,0.095757439,0.013941983,0.009969268,0.004534892,0.41271269,0,0.170189641,0.043924743,0.042463084,0,0.008095345,0.087062439,0.00075,0.002211229,0.096806836,0.00015,7.5e-05,0.000375,0,0.008245259,3.75e-05,7.5e-05,3.75e-05,0.000187,0,0.000337,0.000375,0.00015,0,0.00015,0.000225,7.5e-05,0,0,0,0,0,0,0,0,0,0.000787,0,0,0,0,0,0,0,0,0,0,0,3.75e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5e-05,0,0,7.5e-05,7.5e-05,0,0,0,3.75e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M3_50,1,0,0.00015,7.51e-05,0.125783802,0.056884316,0.021176736,0.006720985,0.059137161,0,0.264446364,0.055082041,0.036909098,0,0.021777494,0.087748282,0.00202756,0.002628318,0.2415049,0,0.000263,0.002628318,0,0.007772313,0.00015,0.000939,0,0,0,0.000488,0.000338,0.000263,0,0.000113,0.002853603,0,0,0,0,0,0,0,0,0,0,0.001802275,0,0,0,0,0,0,7.51e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000113,0,0,0,3.75e-05,0,0,0,0,0,7.51e-05,0,0,0,3.75e-05,0,0,0,0
M3_57,1,0,0,0,0.268042783,0.014544182,0.015493802,0.003823471,0.12789884,0,0.164784086,0.075994602,0.012195122,0,0.004623151,0.015393842,7.5e-05,0.000575,0.294907037,5e-05,0,0.0003,0,0.000475,0.0001,5e-05,0,0.0001,0,7.5e-05,2.5e-05,5e-05,0,0,0.0002,0,0,0,0,0,0,0,0,0,0,0.00015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5e-05,2.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M3_58,1,0,0.00024,3.42e-05,0.122671233,0.025513699,0.034178082,0.005239726,0.067328767,0,0.306849315,0.042123288,0.081061644,0,0.008116438,0.112876712,0.002808219,0.004143836,0.183732877,0,0.000171,3.42e-05,0,0.001712329,0,0.000582,0,6.85e-05,0,0,0,3.42e-05,6.85e-05,0,0.000274,0.000137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M3_60,1,0,0.000141,2.83e-05,0.105090683,0.00768405,0.044183287,0.006836544,0.079778519,0.000283,0.178936663,0.033984971,0.016639358,0,0.053477598,0.215125148,0.000791,0.001412509,0.252528391,0,5.65e-05,0.000537,0,0.000706,0.000198,0.000113,0,8.48e-05,0,0.00017,5.65e-05,0.000113,0,0,0.000254,0,0,0,0,0,0,0,0,0,0,0.000311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000113,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000311,2.83e-05,0,0,0,0,0,0,0,0,0,0,0,2.83e-05,0,0,0,0,0,0
M3_61,1,0,0.000181,9.07e-05,0.069202165,0.004232548,0.024367385,0.002993016,0.333403876,0,0.178522841,0.035099918,0.00607673,0,0.036430148,0.126281102,0.000514,0.000363,0.17936935,3.02e-05,3.02e-05,0.000181,0,0.000393,0.000363,0.000212,6.05e-05,0.000333,0,6.05e-05,0.000181,3.02e-05,0,3.02e-05,3.02e-05,0,0,9.07e-05,0,0,0,0,0,0,3.02e-05,0.000484,0,0,0,0,0,0,0,0,0,0,0,0,3.02e-05,0,0,0,0,0,0,0,0,9.07e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.07e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05e-05,0,0,0,0,0,0,0,0,0,0,0,0,6.05e-05,0,0,0,0,0
M3_62,1,0,0.000348,8.7e-05,0.13738974,0.011200093,0.025649954,0.004381383,0.113451718,8.7e-05,0.30658078,0.038445915,0.003975162,0,0.040999304,0.126798979,0.000812,0.000377,0.186455432,0,0,0.000377,0,0.000464,0.000319,0.000609,0,0.000174,0,0.000319,0.000203,0,0,0,8.7e-05,0,0,0,0,0,0,0,0,0,0,2.9e-05,0,0,0,0,0,0,0,0,0,0,2.9e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9e-05,0,0,0,0,0,0,0,0,0,2.9e-05,2.9e-05,0,0,0,0,0,0,0,0,0,0,0,5.8e-05,0,2.9e-05,0,0,0,0
M3_66,1,0,6.34e-05,0,0.370679267,0.029555401,0.004978753,0.006944885,0.03764191,0,0.294031839,0.109120315,0.045347878,0,0.020358978,0.026415932,0.000381,0.001078201,0.042018139,6.34e-05,0,0.000571,0,0.004598211,0.000603,0.001458743,0.000222,0.000698,0,0.000317,0.000254,0,0,0.000222,0.000444,3.17e-05,0,0,0,0,0,0,0,0,0,0.001268472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000254,0.000254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000127,0,0,0,0
M3_67,1,0,0.00018,3.61e-05,0.227771363,0.038827945,0.014795035,0.006206697,0.220409931,0,0.16187933,0.12182448,0.022084296,0,0.020388279,0.051854792,0.000974,0.002092956,0.099559758,0,0,0.000397,0,0.004727194,0.000541,0.000577,0.000397,0.000505,0,0.000144,0.000144,0.000144,0,0.000361,0.001226905,0.000108,0,0,0,0,0,0,0,0,0.000217,0.000613,0,0,0,0,0,0,3.61e-05,7.22e-05,0.000144,0,0,0,0,0,0,0,0,3.61e-05,0,0,0,0,0,0,0,0,0,3.61e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61e-05,0,0,0,0,0,0,0,0,0,0,7.22e-05,0.000469,0,0,0,3.61e-05,0,0,0,0,0,0,0,0,0,7.22e-05,0,0,0,0
M3_68,1,0,0.000176,0.000141,0.135257717,0.03378806,0.006012235,0.009106251,0.205400464,0,0.177167569,0.11729133,0.013149568,0,0.022009704,0.017122565,0.001828282,0.000914,0.25195134,0.000105,0,0.000703,0,0.002215034,0.000141,0.000281,0.000316,0.000457,3.52e-05,0.000422,0.000598,0.000105,0,0,0.000176,0,0,0,0,0,0,0,0,0,0,0.002109556,0,0,0,0,0,0,0,0.000141,0,0,3.52e-05,0,0,0,0,0,0,0,0,0,0,0,7.03e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52e-05,0.000246,0,0,0,0.000352,0,0,0,0,0,0,0,0,0,0,0,0,0.000105,0
M3_70,1,0,2.93e-05,5.86e-05,0.147101916,0.012629667,0.004541991,0.006270879,0.320371564,0,0.265486726,0.064965129,0.007062064,0,0.019281486,0.032555823,0.000703,0.000322,0.111381351,0,2.93e-05,0.000147,0,0.000733,8.79e-05,0.000469,0.000381,8.79e-05,2.93e-05,0.000791,0.000469,0.000469,5.86e-05,0,5.86e-05,0.000176,0,0,0,0,0,0,0,0,0,0.002168435,2.93e-05,0,0,0,0,0,5.86e-05,5.86e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86e-05,0,0,0,2.93e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93e-05,0,0,0.000381,0.000352,0,0,0,5.86e-05,0,0,0,2.93e-05,0,0,0,0,0,0,0,0,0,0
M3_71,1,0,5.37e-05,5.37e-05,0.168456088,0.025875027,0.003865149,0.010146017,0.205819197,0,0.38377711,0.063345501,0.017500537,0,0.019701525,0.035806313,0.000268,0.000268,0.059104574,0.000268,5.37e-05,0.000752,0,0.000322,0.000322,0.000591,0.000215,0.000322,0,0.000752,0.000591,0,0.000107,0,0,0.000161,0,0,0,0,0,0,0,0,0,0.000913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107,0,0,0,0,0,0,0,0,0,0,0,0,0.000161,0,0,0,5.37e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M3_72,1,0,0,2.78e-05,0.154274575,0.012949039,0.003035366,0.004316346,0.309245336,0,0.298301309,0.066109719,0.011890838,0,0.022612086,0.047006405,0.000334,0.000668,0.062851573,0,2.78e-05,0.000501,0,0.001336675,0.001949318,0.000111,0.000195,0.000195,0,0.000278,0.000362,8.35e-05,0,0,0,0,0,0,0,0,0,0,0,0,2.78e-05,0.000975,2.78e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78e-05,0,0,0,0,0,0,0,0,0,0,0,8.35e-05,0.000167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M3_73,1,2.9e-05,5.8e-05,0,0.191205476,0.011138183,0.01398074,0.010529064,0.253683722,0,0.262066365,0.073065321,0.028338554,0,0.010035967,0.024277758,0.000406,0.000754,0.117618053,0,5.8e-05,5.8e-05,0,0.000725,0,0.000232,5.8e-05,0.000203,0.000145,5.8e-05,0.000174,5.8e-05,0,0.000145,8.7e-05,2.9e-05,0,0,0,0,0,0,0,0,0,0.000493,2.9e-05,0,0,0,0,0,2.9e-05,5.8e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7e-05,5.8e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M3_79,1,0,0,7.17e-05,0.120808255,0.017519347,0.00712955,0.012503583,0.105904271,3.58e-05,0.55094583,0.041272571,0.016552021,0,0.03070364,0.025795357,0.000322,0.000609,0.060511608,0,0,0.000179,0,0.001218114,0.000107,0.001003153,0.000717,0.000717,0,0.001325595,0.000681,7.17e-05,0,0,0.000358,0.000179,0,0,0,0,0,0,0,0,0,0.001862998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107,0.000358,0,0.000179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M3_80,1,0,0,0,0.112552047,0.0509195,0.00685288,0.006462526,0.205326162,0,0.179302568,0.071695003,0.038688411,4.34e-05,0.022467037,0.03443789,0.001778279,0.009672103,0.244795281,0,0,0.004424011,0,0.002038515,0.000304,0.001734906,0.000607,0.00039,0,0.000911,0.000781,0.000173,0.00013,4.34e-05,0.000867,0,0,0,0,0,0,0,0,0,0.00026,0.001518043,0,0.00013,0,0,0,0,0,0,0,0,8.67e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34e-05,0.00026,0,0.00026,0,0,0,0,0,0,0,0,0,0,0,4.34e-05,0,0,0,0
M3_81,1,0,4.5e-05,0,0.176433494,0.030989595,0.001756678,0.003107968,0.141344984,0,0.371920184,0.196702851,0.010224765,0,0.012341786,0.011305797,0.001035989,0.000676,0.035223639,0,0,0.000856,0,0.001171118,0.001035989,0.001081032,0.00036,0.000225,4.5e-05,0.00027,0.000135,0.000315,0,0,0,0.000135,0,0,0,0,0,0,0,0,0,0.000721,0,0,0,0,0,0,0,0,4.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00027,0.00018,0,0,0,4.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M3_83,1,0,0.000163,8.15e-05,0.142775673,0.023341073,0.012953684,0.01702717,0.088842723,0,0.42539411,0.0499002,0.018249216,0,0.03405434,0.022444906,0.000815,0.000896,0.150637501,0.000122,0,0.001059106,0,0.002077478,0.001099841,0.003869811,0.000407,0.000407,0,8.15e-05,0.000244,0.000367,0,0,0.000652,4.07e-05,0,0,0,0,0,0,0,0,0.000122,0.001629394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000122,0,0,4.07e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.15e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M3_86,1,0,0,0.000162,0.089619783,0.021253384,0.002585963,0.002101095,0.582003313,0,0.188411653,0.04594125,0.009252899,0,0.010949937,0.007879106,0.000444,0.000485,0.036849974,0,0,0.000242,0,0.000646,4.04e-05,0.000121,4.04e-05,0,0,0.000283,4.04e-05,0,0,0,8.08e-05,4.04e-05,0,0,0,0,0,0,0,0,0,0.000121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.08e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000121,0,0,0,8.08e-05,0,0,0,0,0,8.08e-05,0,0,0,4.04e-05,0,0,0,0
M3_87,1,0,2.86e-05,0,0.033105186,0.022022395,0.016953521,0.012256937,0.191213952,0,0.029382285,0.012801054,0.006414846,0,0.020647785,0.171683038,0.000916,0.00083,0.474183109,0.000773,2.86e-05,0.000143,0,0.000115,0.000115,0.000115,5.73e-05,5.73e-05,2.86e-05,8.59e-05,0.000286,0.0002,0,2.86e-05,0.004925685,0.000115,0,0,0,0,0,0,0,0,0,0.000344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86e-05,2.86e-05,0,0,0,2.86e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M3_88,1,0,3.15e-05,3.15e-05,0.119374331,0.020016366,0.009315793,0.008812236,0.125385535,0,0.262101089,0.045288601,0.016302637,0,0.019292503,0.090010701,0.000346,0.000629,0.277302197,0.000126,0,0.000252,0,0.002171587,0,0.000441,0,6.29e-05,3.15e-05,0.000567,0.000157,0.000157,0,0,0.000755,3.15e-05,0,0,0,0,0,0,0,0,6.29e-05,0.000441,0,0,0,0,0,0,9.44e-05,3.15e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022,3.15e-05,0,0,0,6.29e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M3_89,1,0,0,0,0.05686626,0.010039441,0.002007888,0.003872356,0.734349229,0,0.089386877,0.019684475,0.008856221,0,0.013911796,0.017784152,0.000394,0.000287,0.037647902,0,0,0.000251,0,0.001649337,0.000251,7.17e-05,7.17e-05,0.000179,3.59e-05,0.000287,0.000323,0,0,3.59e-05,0.000179,0.000287,0,0,0,0,0,0,0,0,0,0.000502,3.59e-05,0,0,0,0,0,3.59e-05,0,0,0,3.59e-05,0,0,0,0,0,0,0,0,0,0,7.17e-05,0,0,0,3.59e-05,0,0,0,0,3.59e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59e-05,0,0,7.17e-05,0.000179,0,3.59e-05,0,0.000108,0,0,0,0,0,0,0,0,0,0.000108,0,0,0,0
M3_91,1,0,0,0,0.160607552,0.037198509,0.007453766,0.007453766,0.047113424,0,0.50193376,0.10568877,0.00963364,0,0.029533788,0.031643344,0.000141,0.001617326,0.051895085,0,0,0.000563,0,0.001054778,0,0.000563,0.000984,0.000141,0,0.000492,0.000774,0.000914,0.000422,0,0,7.03e-05,0,0,0,0,0,0,0,0,0,0.001898601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M3_92,1,0,5.62e-05,0,0.038640007,0.005793189,0.001040524,0.001265502,0.77471245,0,0.130093647,0.014286116,0.002559127,0,0.004893276,0.010292753,0.000112,0.000112,0.014539217,0,2.81e-05,0.000197,0,0.000366,0.000169,8.44e-05,0.000112,0.000141,0,0.000141,0.000112,5.62e-05,0,0,5.62e-05,0,0,0,0,0,0,0,0,0,0,0.000112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
